2016-04-29 16:16:56,910 INFO  [org.jboss.modules] (main) JBoss Modules version 1.4.3.Final
2016-04-29 16:16:57,078 INFO  [org.jboss.msc] (main) JBoss MSC version 1.2.6.Final
2016-04-29 16:16:57,127 INFO  [org.jboss.as] (MSC service thread 1-7) WFLYSRV0049: WildFly Full 9.0.2.Final (WildFly Core 1.0.2.Final) starting
2016-04-29 16:16:57,644 INFO  [org.jboss.as.host.controller] (Controller Boot Thread) WFLYHC0003: Creating http management service using network interface (management) port (19990) securePort (-1)
2016-04-29 16:16:57,646 INFO  [org.xnio] (MSC service thread 1-3) XNIO version 3.3.1.Final
2016-04-29 16:16:57,661 INFO  [org.xnio.nio] (MSC service thread 1-3) XNIO NIO Implementation Version 3.3.1.Final
2016-04-29 16:16:57,763 INFO  [org.jboss.remoting] (MSC service thread 1-3) JBoss Remoting version 4.0.9.Final
2016-04-29 16:16:57,815 INFO  [org.jboss.as.remoting] (MSC service thread 1-8) WFLYRMT0001: Listening on 127.0.0.1:19999
2016-04-29 16:17:00,772 INFO  [org.jboss.as.host.controller] (Controller Boot Thread) WFLYHC0148: Connected to master host controller at remote://127.0.0.1:9999
2016-04-29 16:17:00,851 INFO  [org.jboss.as.host.controller] (Controller Boot Thread) WFLYHC0023: Starting server REST-server-one
2016-04-29 16:17:02,367 INFO  [org.jboss.as.host.controller] (Remoting "slave-1:MANAGEMENT" task-11) WFLYHC0021: Server [Server:REST-server-one] connected using connection [Channel ID 12f324f8 (inbound) of Remoting connection 3dc77b5c to /127.0.0.1:50997]
2016-04-29 16:17:02,423 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0060: Http management interface listening on http://127.0.0.1:19990/management
2016-04-29 16:17:02,423 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0051: Admin console listening on http://127.0.0.1:19990
2016-04-29 16:17:02,424 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: WildFly Full 9.0.2.Final (WildFly Core 1.0.2.Final) (Host Controller) started in 5829ms - Started 49 of 51 services (16 services are lazy, passive or on-demand)
2016-04-29 16:17:02,429 INFO  [org.jboss.as.host.controller] (server-registration-threads - 1) WFLYHC0020: Registering server REST-server-one
2016-04-29 16:23:21,373 INFO  [org.jboss.as.host.controller] (Remoting "slave-1:MANAGEMENT" task-13) WFLYHC0029: Unregistered at domain controller
2016-04-29 16:23:21,385 INFO  [org.jboss.as.host.controller] (Host Controller Service Threads - 10) WFLYHC0024: Stopping server REST-server-one
2016-04-29 16:23:21,392 INFO  [org.jboss.as.host.controller] (Remoting "slave-1:MANAGEMENT" task-14) WFLYHC0027: Unregistering server REST-server-one
2016-04-29 16:23:21,419 INFO  [org.jboss.as.host.controller] (ProcessControllerConnection-thread - 2) WFLYHC0027: Unregistering server REST-server-one
2016-04-29 16:23:21,506 INFO  [org.jboss.as] (MSC service thread 1-6) WFLYSRV0050: WildFly Full 9.0.2.Final (WildFly Core 1.0.2.Final) stopped in 161ms
